id,title,description,content,category,specialty,tools,author,created_at,rating,rating_count,usage_count,featured
9f2b7b3f-b4b5-4f4a-8845-9e66fb248900,Oncology Treatment Summary Creator,Generates comprehensive cancer treatment summaries for survivorship care.,"You are an oncology survivorship specialist. Create a comprehensive cancer treatment summary for a patient completing active treatment, to facilitate transition to survivorship care. Structure your response as follows:

1. CANCER DIAGNOSIS SUMMARY:
   - Cancer type, histology, grade
   - Stage at diagnosis (TNM classification)
   - Date of diagnosis
   - Biomarker/genetic testing results
   - Sites of disease

2. TREATMENT SUMMARY:
   - Surgery: procedures, dates, findings, complications
   - Radiation: fields, total dose, fractionation, dates, complications
   - Systemic therapy: regimens, cycles, dates, major toxicities, dose reductions
   - Response to therapy assessments
   - Clinical trial participation if applicable
   - Current disease status

3. ONGOING THERAPY PLAN:
   - Maintenance medications with duration
   - Adjuvant endocrine therapy with planned duration
   - Other ongoing cancer treatments

4. SURVEILLANCE PROTOCOL:
   - Recommended imaging schedule with modalities
   - Laboratory monitoring schedule
   - Physical examination frequency
   - Cancer marker monitoring if applicable
   - Surveillance duration recommendations

5. LATE EFFECTS MONITORING:
   - Treatment-specific late effects to monitor
   - Recommended screening for second malignancies
   - Psychosocial concerns screening
   - Symptom management recommendations

6. CARE COORDINATION PLAN:
   - Oncology follow-up schedule
   - Primary care provider's role
   - Other specialist involvement
   - Signs/symptoms requiring urgent oncology contact

Patient information:
- Age: [AGE]
- Sex: [SEX]
- Cancer diagnosis: [DIAGNOSIS]
- Stage at diagnosis: [STAGE]
- Date of diagnosis: [DATE]
- Treatments received: [TREATMENTS]
- Treatment dates: [TREATMENT DATES]
- Current disease status: [DISEASE STATUS]
- Significant toxicities experienced: [TOXICITIES]
- Comorbid conditions: [COMORBIDITIES]",Clinical Documentation,Hematology/Oncology,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-19 17:42:40,0,0,0,FALSE
b8a6e09a-28eb-45fc-acba-3758dc704ff8,Preoperative Anesthesia Note Creator,Generates structured preoperative anesthesia evaluation notes.,"You are a preoperative anesthesia documentation specialist. Create a comprehensive preoperative anesthesia evaluation note based on the provided information. Structure your response as follows:

1. PATIENT IDENTIFICATION AND PROCEDURE:
   - Patient demographics
   - Planned procedure
   - Surgical urgency
   - Surgeon
   - Anesthesia history

2. PREOPERATIVE ASSESSMENT:
   - Airway examination (Mallampati score, thyromental distance, neck mobility, dentition)
   - ASA Physical Status classification with rationale
   - Relevant review of systems
   - NPO status
   - Baseline vital signs

3. ANESTHETIC CONCERNS:
   - Airway concerns
   - Cardiopulmonary concerns
   - Other system-specific concerns
   - Previous anesthetic complications
   - Family history of anesthetic complications

4. ANESTHESIA PLAN:
   - Proposed anesthetic technique (GA, regional, MAC, combination)
   - Airway management plan
   - Regional anesthesia specifics if applicable
   - Monitoring plans beyond standard monitoring
   - Postoperative pain management strategy

5. RISK DISCUSSION:
   - Anesthesia risks discussed
   - Specific risks based on patient factors
   - Alternatives discussed
   - Patient questions addressed

6. PREOPERATIVE OPTIMIZATION:
   - Medication management decisions
   - Additional testing ordered
   - Consultations requested
   - Preoperative interventions recommended

Patient information:
- Age: [AGE]
- Sex: [SEX]
- Height/Weight/BMI: [HEIGHT, WEIGHT, BMI]
- Planned procedure: [PROCEDURE]
- Medical history: [MEDICAL HISTORY]
- Surgical history: [SURGICAL HISTORY]
- Anesthesia history: [ANESTHESIA HISTORY]
- Current medications: [MEDICATIONS]
- Allergies: [ALLERGIES]
- Physical examination findings: [EXAM FINDINGS]
- Relevant laboratory/imaging results: [LAB/IMAGING]",Clinical Documentation,Anesthesiology,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-19 17:42:40,0,0,0,FALSE
03df0f5e-5b88-47b4-b55f-15a5e456eadf,Pediatric Developmental Milestone Analyzer,Assesses developmental progress and creates family-friendly summaries.,"You are a pediatric developmental specialist. Analyze the provided developmental information and create both a clinical assessment and family-friendly summary of the child's developmental status. Structure your response as follows:

1. DEVELOPMENTAL ASSESSMENT:
   - Domain-specific development (gross motor, fine motor, language, social)
   - Age-equivalents for each domain
   - Comparison to age-expected milestones
   - Pattern of strengths and weaknesses

2. DEVELOPMENTAL TRAJECTORY:
   - Progress since previous assessments if available
   - Rate of skill acquisition
   - Catch-up growth vs. progressive delay
   - Red flags requiring urgent attention

3. CLINICAL RECOMMENDATIONS:
   - Recommended screenings or evaluations
   - Referral recommendations with urgency
   - Early intervention services indicated
   - Reassessment timing

4. CLINICAL INTERPRETATION:
   - Developmental diagnosis considerations
   - Contributing medical, social, or environmental factors
   - Prognosis considerations

5. FAMILY-FRIENDLY SUMMARY:
   - Simple explanation of developmental status
   - Celebration of the child's strengths
   - Practical next steps for caregivers
   - Age-appropriate activities to support development
   - Resources for family support

6. ANTICIPATORY GUIDANCE:
   - Next expected developmental milestones
   - Warning signs to monitor
   - Parental strategies to support development

Child information:
- Age: [AGE]
- Sex: [SEX]
- Gestational age at birth: [GESTATIONAL AGE]
- Developmental concerns: [CONCERNS]
- Developmental screening results: [SCREENING RESULTS]
- Milestone achievement history: [MILESTONE HISTORY]
- Medical history: [MEDICAL HISTORY]
- Current therapies/interventions: [CURRENT THERAPIES]
- Social/environmental factors: [SOCIAL FACTORS]",Clinical Documentation,Pediatrics,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-19 17:42:40,0,0,0,FALSE
c14344d7-26e3-4d18-82e0-36192d62f972,Emergency Medicine Handoff Generator,Creates structured patient handoffs for emergency department transitions.,"You are an emergency medicine handoff specialist. Create a comprehensive but concise handoff document for a patient being transferred within the emergency department or to another service. Structure your response using the SBAR format with additional emergency-specific elements:

1. SITUATION:
   - Patient demographics
   - Chief complaint
   - Triage acuity
   - Current location and destination
   - Key stability indicators

2. BACKGROUND:
   - Relevant past medical history
   - Medications
   - Allergies
   - Pertinent social history affecting care
   - Recent healthcare encounters

3. ASSESSMENT:
   - Working diagnosis/diagnoses
   - Clinical reasoning for diagnosis
   - Relevant vital signs and trends
   - Pertinent physical exam findings
   - Critical lab/imaging results with values
   - Current clinical status and trajectory

4. RECOMMENDATIONS:
   - Outstanding orders and tasks
   - Pending results to follow up
   - Medication administration timing
   - Planned interventions and procedures
   - Contingency plans for deterioration

5. EMERGENCY-SPECIFIC ELEMENTS:
   - Isolation status
   - Code status if established
   - Time-sensitive interventions with deadlines
   - Consultant recommendations
   - Disposition plan and barriers

6. CLOSED-LOOP COMMUNICATION:
   - Questions from receiving team
   - Read-back of critical information
   - Clear statement of transfer of responsibility

Patient information:
- Age: [AGE]
- Sex: [SEX]
- Chief complaint: [COMPLAINT]
- Arrival time: [TIME]
- Current ED course: [ED COURSE]
- Vital signs: [VITALS]
- Medical history: [HISTORY]
- Medications: [MEDICATIONS]
- Allergies: [ALLERGIES]
- Labs/imaging: [RESULTS]
- ED interventions: [INTERVENTIONS]
- Consultations: [CONSULTS]
- Disposition plan: [DISPOSITION]",Care Coordination,Emergency Medicine,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-19 17:42:40,0,0,0,FALSE
c6536237-b6cd-41d6-9166-d6280d8f49eb,Rheumatology DMARD Monitoring Guide,Creates patient-specific monitoring protocols for rheumatic disease therapies.,"You are a rheumatology medication safety specialist. Create a comprehensive DMARD/biologic monitoring protocol for a patient with rheumatic disease, tailored to their specific therapy and risk factors. Structure your response as follows:

1. MEDICATION OVERVIEW:
   - Medication mechanism of action
   - Indication and therapeutic target
   - Expected timeline for clinical response
   - Major adverse effect profile

2. BASELINE ASSESSMENT REQUIREMENTS:
   - Required laboratory testing
   - Imaging studies if applicable
   - Specialist consultations needed
   - Vaccinations recommended before initiation
   - TB and hepatitis screening requirements

3. ROUTINE MONITORING PROTOCOL:
   - Laboratory monitoring schedule (specific tests and frequency)
   - Vital sign monitoring if applicable
   - Disease activity monitoring tools and frequency
   - Specific organ system monitoring requirements

4. RISK-BASED MONITORING ADDITIONS:
   - Patient-specific risk factors and monitoring adjustments
   - Age-related monitoring considerations
   - Comorbidity-based monitoring adjustments
   - Concomitant medication considerations

5. TOXICITY MANAGEMENT GUIDELINES:
   - Parameters indicating need for dose adjustment
   - Laboratory thresholds for drug interruption
   - Management of common adverse effects
   - Criteria for specialty referral

6. PATIENT EDUCATION:
   - Warning signs requiring immediate contact
   - Infection precautions
   - Reproductive health considerations
   - Resources for additional information

Patient information:
- Age: [AGE]
- Sex: [SEX]
- Diagnosis: [DIAGNOSIS]
- Disease duration: [DURATION]
- DMARD/biologic: [MEDICATION]
- Dose: [DOSE]
- Previous DMARDs: [PREVIOUS TREATMENTS]
- Relevant comorbidities: [COMORBIDITIES]
- Concomitant medications: [MEDICATIONS]
- Baseline labs: [BASELINE LABS]",Medication Management,Rheumatology,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-19 17:42:40,0,0,0,FALSE
1262eed4-1315-4b25-b2e0-6ee160d4633b,Discharge Summary Extraction,Extracts key components from hospital stay records into a structured discharge summary format.,"Extract the following key components from this hospital stay record into a structured discharge summary:
1. Patient demographics (age, sex)
2. Admission and discharge dates
3. Principal diagnosis
4. Secondary diagnoses
5. Procedures performed with dates
6. Consultations with key findings
7. Medication changes (new, discontinued, modified)
8. Follow-up appointments needed
9. Pending tests
10. Discharge disposition (home, SNF, etc.)

Format as a structured summary with clear headings and bullet points where appropriate.

Hospital stay record:
[PASTE CLINICAL NOTES HERE]",Clinical Documentation,Hospitalist Medicine,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
319b85b6-7840-4ede-93aa-839b6fe44781,Patient Portal Message Response,Creates professional and empathetic responses to patient portal messages with clear guidance.,"Draft a response to this patient portal message. The response should:
1. Acknowledge concerns
2. Provide clear, evidence-based guidance
3. Include appropriate self-care instructions
4. Note when to seek urgent care if symptoms worsen
5. Maintain a warm, professional tone

Patient message:
[PASTE PATIENT MESSAGE HERE]",Patient Education,Internal Medicine,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
7b74fc93-78f8-4d6b-ba18-ebac4170c1f4,Medication Reconciliation Assistant,Compares admission and current medication lists to identify discrepancies and changes.,"Compare the admission medication list with the current medication list and identify:
1. New medications added during stay
2. Medications discontinued during stay
3. Medications with changed dosages or frequencies
4. Potential duplicate therapies
5. Potential drug interactions
Format output as a table with columns for: Medication Name, Admission Status, Current Status, and Recommendations.

Admission medications:
[PASTE ADMISSION MED LIST]

Current medications:
[PASTE CURRENT MED LIST]",Medication Management,Internal Medicine,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
6c0b16ce-8891-4d90-b106-f010e3b5e27e,Clinical Note Summarization,Condenses lengthy clinical documentation into concise problem-based summary.,"Summarize this clinical note into a concise problem-oriented format. For each identified problem:
1. List relevant history, physical findings, and test results
2. Summarize assessment and plan
3. Highlight any pending items requiring follow-up

Limit the summary to key clinical information only. Maintain clinical terminology appropriate for healthcare professionals.

Clinical note:
[PASTE CLINICAL NOTE HERE]",Clinical Documentation,Internal Medicine,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
de381e78-89e6-445d-a17b-380beb6352d9,Prior Authorization Letter Generator,Creates clinically appropriate prior authorization letters with supporting justification.,"Generate a prior authorization letter for the following medication/procedure. Include:
1. Patient identifiers and demographics section
2. Brief relevant clinical history
3. Previous treatments tried and failed
4. Clinical justification for requested item
5. Supporting evidence or guidelines
6. Statement of medical necessity

Requestor information:
[PROVIDER NAME AND CREDENTIALS]

Patient information:
[PATIENT INFORMATION]

Requested item:
[MEDICATION/PROCEDURE]

Clinical information:
[RELEVANT CLINICAL DETAILS]",Billing & Coding Assistance,Internal Medicine,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
7f6d2d83-5717-4982-8992-b5334c51e22b,Patient Education Material Simplifier,Converts complex medical instructions into plain language at 5th-8th grade reading level.,"Convert these medical instructions into patient-friendly language at approximately 6th-grade reading level. Include:
1. Simple explanations with no medical jargon
2. Clear action items bolded or as bullet points
3. A brief explanation of ""why"" for important instructions
4. Visual descriptions when helpful

Original medical instructions:
[PASTE MEDICAL INSTRUCTIONS]",Patient Education,Internal Medicine,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
b9ccee58-6043-4f85-b662-23090ef17c12,Clinical Decision Support for Antibiotic Selection,Provides evidence-based antibiotic recommendations based on infection site and patient factors.,"Based on the following clinical scenario, suggest appropriate empiric antibiotic options. Include:
1. First-line recommendations with dosing
2. Alternative options for PCN/other allergies
3. Duration recommendations
4. Key considerations (renal/hepatic adjustments, monitoring)
5. Relevant guidelines supporting recommendations

Infection site: [SITE]
Suspected organisms: [IF KNOWN]
Patient factors: [AGE, ALLERGIES, RENAL/HEPATIC STATUS]
Prior culture data: [IF AVAILABLE]",Decision Support,Infectious Diseases,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
884970ba-2f6a-4c47-b4fa-4ce4af95b28d,Radiology Report Simplification,Translates technical radiology findings into clear clinical implications for non-radiologists.,"Translate this radiology report into a clinically relevant summary that:
1. Identifies key positive and negative findings
2. Explains clinical implications in non-radiologist terms
3. Suggests potential next steps or follow-up studies if indicated
4. Highlights any critical or unexpected findings

Radiology report:
[PASTE RADIOLOGY REPORT]",Clinical Documentation,Radiology,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
cf3e88af-8e9c-44e8-a754-86dd9c860cdd,Emergency Department Triage Assistant,Helps prioritize ED patients based on presenting symptoms and vital signs.,"Based on the following patient presentation, suggest an appropriate triage level (ESI 1-5) with rationale. Include:
1. Recommended triage level
2. Clinical reasoning for this level
3. Key red flags requiring immediate attention
4. Suggested initial diagnostic workup
5. Recommended time frame for physician evaluation

Patient presentation:
Age: [AGE]
Sex: [SEX]
Chief complaint: [COMPLAINT]
Vital signs: [VITALS]
Brief history: [RELEVANT HISTORY]",Triage,Emergency Medicine,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
0a96e646-90d3-4c94-9ad4-f37beee28fbe,Consultation Request Optimizer,Structures consultation requests with all necessary clinical information.,"Format this consultation request to include all essential information for the consultant. Include:
1. Clear, specific consultation question
2. Relevant patient demographics and location
3. Pertinent medical history and current status
4. Relevant medications and allergies
5. Key lab/imaging results
6. Current management
7. Urgency of request

Specialty being consulted: [SPECIALTY]
Reason for consult: [REASON]
Patient information: [PATIENT INFO]
Clinical context: [CLINICAL DETAILS]",Care Coordination,Internal Medicine,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
8eb7710c-3f12-4575-8cb1-e03a76a77166,Differential Diagnosis Generator,Creates prioritized differential diagnoses based on presenting symptoms and patient factors.,"Generate a prioritized differential diagnosis for the following presentation. Include:
1. Most likely diagnoses listed in order of probability
2. Brief explanation of clinical reasoning for each
3. Key distinguishing features between similar diagnoses
4. Suggested diagnostic approach to narrow the differential

Patient demographics: [AGE, SEX]
Chief complaint: [COMPLAINT]
Duration: [DURATION]
Associated symptoms: [SYMPTOMS]
Pertinent medical history: [HISTORY]
Relevant physical exam findings: [EXAM FINDINGS]",Decision Support,Internal Medicine,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
03ba3d29-6007-4d0b-9765-dc97a76a5440,Discharge Instructions Generator,Creates comprehensive discharge instructions in patient-friendly language.,"Generate comprehensive discharge instructions for this patient that include:
1. Diagnosis explained in simple terms
2. Medication list with purpose, dosing, and special instructions
3. Warning signs that require medical attention
4. Activity restrictions and return-to-work guidance
5. Diet and lifestyle recommendations
6. Follow-up appointment information
7. Additional resources or education materials

Use plain language at 6th-grade reading level with bullet points for clarity.

Patient information: [DIAGNOSIS, AGE, RELEVANT FACTORS]
Medication list: [MEDICATIONS]
Follow-up details: [FOLLOW-UP PLANS]",Discharge Planning,Internal Medicine,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
7a818bb2-1c82-4312-a612-fcb1de4e36b8,SOAP Note Generator,Creates structured SOAP notes from clinical encounter information.,"Generate a complete SOAP note based on the following clinical information. Format with clear headings for:

Subjective: Patient's history, symptoms, and concerns
Objective: Vital signs, physical exam findings, and test results
Assessment: Clinical impressions and diagnoses with rationale
Plan: Detailed management plan including medications, tests, follow-up

Clinical encounter information:
[PASTE CLINICAL INFORMATION]",Clinical Documentation,Internal Medicine,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
78b4e1d7-7a0b-4417-b53e-b3bdffb8b716,Lab Result Interpretation,Provides clinical context and implications for abnormal lab values.,"Interpret these laboratory results with clinical context. For each abnormal value:
1. Indicate degree of abnormality (mild, moderate, severe)
2. Provide possible clinical implications
3. Suggest potential causes relevant to this patient
4. Recommend follow-up testing if indicated
5. Note if urgent intervention is needed

Patient context: [AGE, SEX, RELEVANT HISTORY]
Laboratory results:
[PASTE LAB RESULTS]",Decision Support,Internal Medicine,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
685988b3-e920-47f0-8e99-7e673fa5564a,Oncology Treatment Plan Summarizer,Condenses complex oncology treatment plans into structured summaries.,"Summarize this oncology treatment plan into a structured clinical summary that includes:
1. Cancer type, stage, and relevant biomarkers
2. Treatment modality (chemotherapy, radiation, surgery, immunotherapy)
3. Specific regimen with doses and schedule
4. Duration of therapy and response assessment timing
5. Major toxicities to monitor
6. Supportive care recommendations
7. Key follow-up requirements

Oncology treatment plan:
[PASTE TREATMENT PLAN]",Clinical Documentation,Hematology/Oncology,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
e091e74d-bf52-4885-a2ac-338242523bad,Clinical Protocol Adherence Checker,Evaluates clinical documentation for adherence to specific care protocols.,"Review this clinical documentation and assess adherence to [SPECIFIC PROTOCOL] guidelines. Identify:
1. Required elements that were addressed
2. Required elements that were missed
3. Areas of deviation from protocol with potential reasons
4. Recommendations to improve protocol adherence

Present findings in a structured format with specific references to the documentation.

Protocol requirements: [LIST KEY PROTOCOL REQUIREMENTS]
Clinical documentation: [PASTE DOCUMENTATION]",Quality & Safety Monitoring,Internal Medicine,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
51d8eaf6-018c-43bd-9bc3-02c2e13bd7ff,Multidisciplinary Care Plan Generator,Creates comprehensive care plans incorporating multiple specialties.,"Generate a comprehensive multidisciplinary care plan for this patient that incorporates input from all relevant specialties. Include:
1. Problem list with responsible specialty for each
2. Short-term goals (24-72 hours)
3. Long-term goals before discharge
4. Specific interventions by discipline (medicine, nursing, PT/OT, nutrition, etc.)
5. Anticipated barriers and mitigation strategies
6. Discharge planning considerations

Patient information: [DIAGNOSIS, COMORBIDITIES, FUNCTIONAL STATUS]
Specialty recommendations: [LIST SPECIALTY INPUT]",Care Coordination,Hospitalist Medicine,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
0f3dcc6b-7b01-44c9-8776-eb5dc82aac63,Perioperative Risk Assessment,Analyzes surgical risk factors and provides risk mitigation strategies.,"Perform a perioperative risk assessment based on the following patient information. Include:
1. Quantified cardiac risk (with applicable score)
2. Pulmonary risk factors and optimization strategies
3. Bleeding risk assessment
4. Medication management recommendations (continue, hold, bridge)
5. Recommended preoperative testing
6. Anesthesia considerations

Present in a structured format suitable for preoperative documentation.

Patient demographics: [AGE, SEX]
Planned procedure: [PROCEDURE]
Comorbidities: [LIST COMORBIDITIES]
Current medications: [LIST MEDICATIONS]
Recent labs/studies: [RELEVANT RESULTS]",Decision Support,Surgery (General),"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
820d177e-d3b5-4021-9415-bae1303c284f,Population Health Risk Stratifier,Identifies high-risk patients within a population who need intervention.,"Analyze this patient dataset to identify high-risk individuals who would benefit from care management intervention. For each high-risk patient, provide:
1. Key risk factors and comorbidities
2. Recent utilization patterns (ED visits, hospitalizations)
3. Care gaps or quality measure non-compliance
4. Recommended interventions specific to their risk profile
5. Suggested outreach priority (high, medium, low)

Patient dataset:
[PASTE STRUCTURED PATIENT DATA]",Population Health Analytics,Internal Medicine,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
be0bd875-a2fa-48ed-abfc-5d4c05e7efa8,Medication Adherence Barrier Assessment,Identifies barriers to medication adherence and suggests targeted interventions.,"Based on this patient information, identify potential barriers to medication adherence and suggest targeted interventions. Include:
1. Analysis of likely adherence barriers (cost, regimen complexity, side effects, health literacy, etc.)
2. Patient-specific factors that may impact adherence
3. Customized interventions to address each identified barrier
4. Monitoring approach to assess intervention effectiveness

Patient profile: [AGE, DEMOGRAPHICS, SOCIAL DETERMINANTS]
Medication regimen: [CURRENT MEDICATIONS]
Relevant history: [ADHERENCE HISTORY, CONCERNS]",Medication Management,Internal Medicine,"[""GPT-4"", ""Claude""]","{""id"": ""1b0d32ae-83d8-4c0b-9156-ef1569871864"", ""name"": ""Benjamin Lee"", ""avatar"": ""https://lh3.googleusercontent.com/a/ACg8ocLvcahuqacXUym57YU8TY-Bh_0yPJ8hdLV8nz4q6_dOyMvV5w=s96-c""}",2025-05-08 17:34:31,0,0,0,FALSE
